# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_2	cds	3604159	3605058	+	AJMLCG_03638	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75826
contig_2	cds	3605202	3606854	+	AJMLCG_03639	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75825
contig_2	cds	3606866	3607834	+	AJMLCG_03640	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75824
contig_2	cds	3607967	3609685	+	AJMLCG_03641	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07003
contig_2	cds	3609722	3610723	+	AJMLCG_03642	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75823
contig_2	cds	3610734	3612164	+	AJMLCG_03643	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75822
contig_2	cds	3612263	3613276	+	AJMLCG_03644	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75821
contig_2	cds	3613273	3614103	-	AJMLCG_03645	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75820
contig_2	cds	3614100	3614423	-	AJMLCG_03646	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8C1
contig_2	cds	3614549	3615064	+	AJMLCG_03647	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75818
contig_2	cds	3615282	3616010	+	AJMLCG_03648	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAF6
contig_2	cds	3616028	3616759	+	AJMLCG_03649	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30859
contig_2	cds	3616766	3617482	+	AJMLCG_03650	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE34
contig_2	cds	3617482	3618150	+	AJMLCG_03651	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE30
contig_2	ncRNA	3618184	3618264	-	AJMLCG_03652	75.6	3.9e-11	-	-	-	RFAM:RF02564
contig_2	cds	3618441	3619172	+	AJMLCG_03653	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30860
contig_2	ncRNA	3619244	3619286	-	AJMLCG_03654	42.3	2.7e-05	-	-	-	RFAM:RF02751
contig_2	cds	3619371	3620498	-	AJMLCG_03655	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75817
contig_2	cds	3620539	3621027	-	AJMLCG_03656	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAZ0
contig_2	cds	3621087	3621932	-	AJMLCG_03657	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFL1
contig_2	cds	3621929	3622882	-	AJMLCG_03658	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P31135
contig_2	cds	3622892	3624025	-	AJMLCG_03659	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P31134
contig_2	cds	3624120	3625232	-	AJMLCG_03660	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P31133
contig_2	cds	3625583	3626059	-	AJMLCG_03661	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAY6
contig_2	cds	3626147	3627049	-	AJMLCG_03662	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0C0U4
contig_2	cds	3627110	3627832	-	AJMLCG_03663	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P17117
contig_2	cds	3627816	3628103	-	AJMLCG_03664	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46119
contig_2	cds	3628263	3628520	+	AJMLCG_03665	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68688
contig_2	cds	3628550	3628927	-	AJMLCG_03666	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64439
contig_2	cds	3629197	3630882	+	AJMLCG_03667	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60869
contig_2	ncRNA	3630962	3631040	+	AJMLCG_03668	105.4	5.7e-19	-	-	-	RFAM:RF00110
contig_2	cds	3631057	3631593	-	AJMLCG_03669	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75811
contig_2	cds	3631758	3632885	+	AJMLCG_03670	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75810
contig_2	cds	3632885	3633700	+	AJMLCG_03671	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75809
contig_2	cds	3633792	3634070	+	AJMLCG_03672	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAY4
contig_2	cds	3634111	3635343	-	AJMLCG_03673	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEY8
contig_2	cds	3635628	3636224	+	AJMLCG_03674	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75806
contig_2	cds	3636282	3637040	+	AJMLCG_03675	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACK5
contig_2	cds	3637087	3638289	-	AJMLCG_03676	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P08506
contig_2	cds	3638536	3639162	+	AJMLCG_03677	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACA7
contig_2	cds	3639159	3640274	-	AJMLCG_03678	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75804
contig_2	cds	3640385	3640768	-	AJMLCG_03679	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAY1
contig_2	cds	3640981	3642306	+	AJMLCG_03680	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEI4
contig_2	cds	3642353	3643681	-	AJMLCG_03681	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75801
contig_2	cds	3643689	3646037	-	AJMLCG_03682	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75800
contig_2	cds	3646215	3647126	-	AJMLCG_03683	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75799
contig_2	cds	3647129	3648049	-	AJMLCG_03684	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75798
contig_2	cds	3648067	3649605	-	AJMLCG_03685	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75797
contig_2	cds	3649625	3651496	-	AJMLCG_03686	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75796
contig_2	cds	3651483	3652448	-	AJMLCG_03687	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37595
contig_2	cds	3652652	3653887	+	AJMLCG_03688	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P12281
contig_2	cds	3653887	3654636	+	AJMLCG_03689	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P12282
contig_2	cds	3654712	3655374	-	AJMLCG_03690	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P78055
contig_2	cds	3655505	3656404	+	AJMLCG_03691	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75794
contig_2	cds	3656410	3658842	+	AJMLCG_03692	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75793
contig_2	cds	3658988	3659803	+	AJMLCG_03693	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75792
contig_2	cds	3659955	3661220	+	AJMLCG_03694	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75791
contig_2	ncRNA	3661337	3661379	+	AJMLCG_03695	41.7	3.6e-05	-	-	-	RFAM:RF02751
contig_2	cds	3661461	3663053	-	AJMLCG_03696	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9U3
contig_2	cds	3663272	3664192	+	AJMLCG_03697	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAX8
contig_2	cds	3664251	3665369	-	AJMLCG_03698	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75788
contig_2	cds	3665366	3665833	-	AJMLCG_03699	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9F1
contig_2	cds	3666019	3666147	+	AJMLCG_03700	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DKB3
contig_2	cds	3666419	3668002	+	AJMLCG_03701	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75785
contig_2	cds	3668051	3668566	-	AJMLCG_03702	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A917
contig_2	sorf	3668619	3668684	-	AJMLCG_03703	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DPN6
contig_2	cds	3668919	3669806	+	AJMLCG_03704	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AA67
contig_2	cds	3670105	3670608	+	AJMLCG_03705	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABT2
contig_2	cds	3671012	3671758	+	AJMLCG_03706	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEQ3
contig_2	cds	3671897	3672556	+	AJMLCG_03707	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEQ6
contig_2	cds	3672553	3673275	+	AJMLCG_03708	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P10346
contig_2	cds	3673536	3675761	+	AJMLCG_03709	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75783
contig_2	cds	3675758	3676684	-	AJMLCG_03710	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75782
contig_2	cds	3676960	3677220	+	AJMLCG_03711	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAX6
contig_2	cds	3677485	3679767	+	AJMLCG_03712	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75780
contig_2	cds	3679812	3680486	+	AJMLCG_03713	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75779
contig_2	cds	3680560	3680826	+	AJMLCG_03714	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P41039
contig_2	cds	3681091	3681351	+	AJMLCG_03715	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAX3
contig_2	ncRNA	3681358	3681428	+	AJMLCG_03716	78.4	1.2e-11	-	-	-	RFAM:RF02564
contig_2	sorf	3681454	3681513	-	AJMLCG_03717	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DSE7
contig_2	cds	3681580	3682665	-	AJMLCG_03718	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30178
contig_2	cds	3682806	3683768	-	AJMLCG_03719	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30177
contig_2	cds	3683796	3686081	-	AJMLCG_03720	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27296
contig_2	cds	3686099	3686548	+	AJMLCG_03721	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30176
contig_2	ncRNA	3686664	3686706	+	AJMLCG_03722	43.4	1.7e-05	-	-	-	RFAM:RF02751
contig_2	cds	3686780	3688144	-	AJMLCG_03723	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P25888
contig_2	cds	3688373	3689044	+	AJMLCG_03724	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACU0
contig_2	cds	3689047	3690042	+	AJMLCG_03725	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75777
contig_2	cds	3690035	3691771	+	AJMLCG_03726	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9U1
contig_2	cds	3691764	3692897	+	AJMLCG_03727	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFQ2
contig_2	cds	3692908	3694014	+	AJMLCG_03728	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFP9
contig_2	cds	3693976	3694386	-	AJMLCG_03729	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAW5
contig_2	cds	3694519	3695280	+	AJMLCG_03730	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAW1
contig_2	cds	3695277	3696518	+	AJMLCG_03731	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AA84
contig_2	cds	3696518	3697474	+	AJMLCG_03732	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75770
contig_2	cds	3697510	3698223	-	AJMLCG_03733	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75769
contig_2	cds	3698428	3699132	-	AJMLCG_03734	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAC4
contig_2	cds	3699269	3699721	-	AJMLCG_03735	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30749
contig_2	cds	3699723	3699968	-	AJMLCG_03736	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30748
contig_2	cds	3699961	3700446	-	AJMLCG_03737	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A738
contig_2	cds	3700449	3700961	-	AJMLCG_03738	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEZ9
contig_2	cds	3700983	3701972	-	AJMLCG_03739	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30745
contig_2	ncRNA-region	3701960	3702104	-	-	103.7	5.4e-18	-	-	-	RFAM:RF01055
contig_2	cds	3702369	3703277	+	AJMLCG_03740	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75767
contig_2	ncRNA	3703369	3703410	+	AJMLCG_03741	43.6	1.6e-05	-	-	-	RFAM:RF02751
contig_2	cds	3703469	3705490	-	AJMLCG_03742	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8F8
contig_2	cds	3706069	3706746	-	AJMLCG_03743	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P13000
contig_2	cds	3706739	3707494	-	AJMLCG_03744	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P12999
contig_2	cds	3707481	3708635	-	AJMLCG_03745	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P12998
contig_2	cds	3708632	3709672	-	AJMLCG_03746	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P12996
contig_2	cds	3709759	3711048	+	AJMLCG_03747	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P12995
contig_2	cds	3711107	3711583	+	AJMLCG_03748	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P12994
contig_2	cds	3712058	3712774	-	AJMLCG_03749	474.0	5.8e-169	1.0	0.908	0.962	UniRef:UniRef90_A0A1I9LJG8
contig_2	cds	3713349	3714143	+	AJMLCG_03750	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00552
contig_2	cds	3714825	3716108	+	AJMLCG_03751	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46130
contig_2	ncRNA	3716177	3716247	-	AJMLCG_03752	60.8	1.9e-08	-	-	-	RFAM:RF02564
contig_2	cds	3716342	3718603	-	AJMLCG_03753	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75764
contig_2	cds	3718786	3720219	-	AJMLCG_03754	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75763
contig_2	cds	3720295	3721347	-	AJMLCG_03755	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAV8
contig_2	cds	3721531	3722484	+	AJMLCG_03756	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P52696
contig_2	cds	3722525	3723520	-	AJMLCG_03757	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P52697
contig_2	cds	3723675	3724493	+	AJMLCG_03758	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21829
contig_2	cds	3724494	3725552	-	AJMLCG_03759	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09833
contig_2	cds	3725555	3726244	-	AJMLCG_03760	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF01
contig_2	cds	3726244	3727017	-	AJMLCG_03761	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37329
contig_2	cds	3727184	3727333	-	AJMLCG_03762	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAW9
contig_2	cds	3727462	3728250	+	AJMLCG_03763	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9G8
contig_2	cds	3728318	3729790	+	AJMLCG_03764	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P31060
contig_2	cds	3730051	3731067	+	AJMLCG_03765	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09147
contig_2	cds	3731077	3732123	+	AJMLCG_03766	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09148
contig_2	cds	3732127	3733275	+	AJMLCG_03767	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6T3
contig_2	cds	3733269	3734309	+	AJMLCG_03768	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9C3
contig_2	cds	3734511	3735263	+	AJMLCG_03769	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P62707
contig_2	cds	3735421	3736473	-	AJMLCG_03770	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AB91
contig_2	cds	3736789	3737169	+	AJMLCG_03771	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAV6
contig_2	cds	3737283	3738224	+	AJMLCG_03772	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75757
contig_2	cds	3738221	3738940	-	AJMLCG_03773	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFK2
contig_2	cds	3738978	3740021	-	AJMLCG_03774	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11458
contig_2	ncRNA-region	3740298	3740423	-	-	46.4	5.9e-06	-	-	-	RFAM:RF00391
contig_2	tRNA	3740454	3740529	-	AJMLCG_03775	94.9	-	-	-	-	-
contig_2	tRNA	3740662	3740737	-	AJMLCG_03776	94.9	-	-	-	-	-
contig_2	tRNA	3740884	3740959	-	AJMLCG_03777	94.9	-	-	-	-	-
contig_2	tRNA	3740963	3741038	-	AJMLCG_03778	84.6	-	-	-	-	-
contig_2	tRNA	3741188	3741263	-	AJMLCG_03779	94.9	-	-	-	-	-
contig_2	tRNA	3741266	3741341	-	AJMLCG_03780	84.6	-	-	-	-	-
contig_2	tRNA	3741477	3741552	-	AJMLCG_03781	94.9	-	-	-	-	-
contig_2	cds	3741717	3742508	-	AJMLCG_03782	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45955
contig_2	ncRNA-region	3742479	3742617	-	-	142.3	1.8e-24	-	-	-	RFAM:RF02782
contig_2	cds	3742518	3743039	-	AJMLCG_03783	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A912
contig_2	cds	3743074	3744366	-	AJMLCG_03784	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A855
contig_2	cds	3744499	3745764	-	AJMLCG_03785	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P19934
contig_2	cds	3745829	3746257	-	AJMLCG_03786	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABV6
contig_2	cds	3746261	3746953	-	AJMLCG_03787	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABU9
contig_2	cds	3746950	3747354	-	AJMLCG_03788	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8Z3
contig_2	cds	3747504	3747797	-	AJMLCG_03789	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAV0
contig_2	cds	3747797	3747910	-	AJMLCG_03790	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P56100
contig_2	cds	3747925	3749064	-	AJMLCG_03791	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABK2
contig_2	cds	3749080	3750648	-	AJMLCG_03792	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABJ9
contig_2	cds	3751495	3754128	-	AJMLCG_03793	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P54746
contig_2	cds	3754146	3756062	-	AJMLCG_03794	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P54745
contig_2	cds	3756231	3756953	+	AJMLCG_03795	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P13669
contig_2	cds	3757057	3757926	-	AJMLCG_03796	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGE9
contig_2	cds	3757926	3759092	-	AJMLCG_03797	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A836
contig_2	ncRNA	3759181	3759252	-	AJMLCG_03798	59.7	3.1e-08	-	-	-	RFAM:RF02564
contig_2	cds	3759367	3760584	-	AJMLCG_03799	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFG6
contig_2	cds	3760599	3763400	-	AJMLCG_03800	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFG3
contig_2	ncRNA	3763624	3763694	+	AJMLCG_03801	88.4	1.8e-13	-	-	-	RFAM:RF02564
contig_2	cds	3763701	3764417	-	AJMLCG_03802	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07014
contig_2	cds	3764433	3766199	-	AJMLCG_03803	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC41
contig_2	cds	3766199	3766546	-	AJMLCG_03804	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC44
contig_2	cds	3766540	3766944	-	AJMLCG_03805	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69054
contig_2	cds	3767325	3767432	+	AJMLCG_03806	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DPN5
contig_2	cds	3767638	3768921	+	AJMLCG_03807	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABH7
contig_2	cds	3769311	3769877	+	AJMLCG_03808	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37909
contig_2	cds	3769937	3772384	+	AJMLCG_03809	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75750
contig_2	cds	3772399	3773127	+	AJMLCG_03810	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75749
contig_2	cds	3773124	3774185	+	AJMLCG_03811	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75748
contig_2	cds	3774337	3775383	+	AJMLCG_03812	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75747
contig_2	cds	3775380	3776171	-	AJMLCG_03813	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P50465
contig_2	cds	3776207	3776941	-	AJMLCG_03814	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75746
contig_2	cds	3776931	3777863	-	AJMLCG_03815	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75745
contig_2	cds	3777857	3778513	-	AJMLCG_03816	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAV4
contig_2	cds	3778536	3779279	-	AJMLCG_03817	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFP6
contig_2	cds	3779550	3781031	+	AJMLCG_03818	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75742
contig_2	ncRNA	3781076	3781118	-	AJMLCG_03819	75.2	1.7e-11	-	-	-	RFAM:RF02751
contig_2	cds	3781181	3782599	-	AJMLCG_03820	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00914
contig_2	cds	3782596	3783105	-	AJMLCG_03821	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P24252
contig_2	cds	3783253	3784014	-	AJMLCG_03822	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P28916
contig_2	cds	3784145	3785188	-	AJMLCG_03823	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K4PBY1
contig_2	cds	3785407	3785661	-	AJMLCG_03824	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q2EEQ8
contig_2	cds	3785887	3786456	-	AJMLCG_03825	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P28915
contig_2	cds	3786453	3787886	-	AJMLCG_03826	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77779
contig_2	cds	3788004	3788330	-	AJMLCG_03827	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAU5
contig_2	cds	3788330	3792523	-	AJMLCG_03828	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16918
contig_2	cds	3792766	3792972	-	AJMLCG_03829	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAU2
contig_2	cds	3793374	3795047	+	AJMLCG_03830	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03959
contig_2	cds	3795070	3797118	+	AJMLCG_03831	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03960
contig_2	cds	3797127	3797699	+	AJMLCG_03832	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03961
contig_2	cds	3797692	3800376	+	AJMLCG_03833	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21865
contig_2	cds	3800373	3801050	+	AJMLCG_03834	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21866
contig_2	cds	3801266	3801523	-	AJMLCG_03835	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A094Y538
contig_2	cds	3801646	3803844	+	AJMLCG_03836	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P24169
contig_2	cds	3803841	3805160	+	AJMLCG_03837	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAF1
contig_2	cds	3805509	3805718	+	AJMLCG_03838	-	-	-	-	-	-
contig_2	cds	3806200	3806694	-	AJMLCG_03839	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75737
contig_2	cds	3806908	3808548	-	AJMLCG_03840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P36938
contig_2	cds	3808574	3809119	-	AJMLCG_03841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFY8
contig_2	cds	3809304	3810068	+	AJMLCG_03842	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75736
contig_2	cds	3810139	3810501	+	AJMLCG_03843	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TIZ7
contig_2	cds	3810641	3811171	+	AJMLCG_03844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P61949
contig_2	sorf	3811381	3811467	+	AJMLCG_03845	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8DYP9
contig_2	cds	3811460	3811906	+	AJMLCG_03846	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9A9
contig_2	cds	3811990	3812316	-	AJMLCG_03847	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75734
contig_2	cds	3812366	3813772	-	AJMLCG_03848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75733
contig_2	cds	3814349	3816013	-	AJMLCG_03849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00962
contig_2	cds	3816124	3816246	+	AJMLCG_03850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A099B4R4
contig_2	cds	3816216	3818162	-	AJMLCG_03851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004F6CB3D
contig_2	cds	3818495	3819295	+	AJMLCG_03852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A759
contig_2	cds	3819355	3820503	+	AJMLCG_03853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF18
contig_2	cds	3820512	3821732	+	AJMLCG_03854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF20
contig_2	cds	3821780	3822532	+	AJMLCG_03855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF24
contig_2	ncRNA	3822605	3822647	-	AJMLCG_03856	41.2	4.5e-05	-	-	-	RFAM:RF02751
contig_2	cds	3822929	3824593	+	AJMLCG_03857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P22106
contig_2	tRNA	3824973	3825049	+	AJMLCG_03858	84.4	-	-	-	-	-
contig_2	tRNA	3825059	3825143	+	AJMLCG_03859	74.1	-	-	-	-	-
contig_2	tRNA	3825167	3825241	+	AJMLCG_03860	70.4	-	-	-	-	-
contig_2	tRNA	3825276	3825350	+	AJMLCG_03861	70.4	-	-	-	-	-
